"Catalogo de sismos - Servicio Sismologico Nacional (SSN) | UNAM - Mexico. DOI: 10.21766/SSNMX/EC/MX"
"Informacion sujeta a cambios. Archivo generado el 2022-10-11 a las 16:21:13 (tiempo del centro de Mexico)."
"Sismicidad del 1900-10-01 al 2022-10-11, mag. 5.0 a 9.9, todas las profundidades, en todo el pais."
"Total: 1774 eventos."
Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,"Referencia de localizacion","Fecha UTC","Hora UTC","Estatus"
1997-11-22,00:25:39,5.3,19.54,-108.77,32.0,"388 km al SUROESTE de PUERTO VALLARTA, JAL",1997-11-22,06:25:39,revisado
1997-11-26,09:38:54,5.5,29.7,-113.88,10.0,"173 km al SURESTE de SAN FELIPE, BC",1997-11-26,15:38:54,revisado
1997-12-04,08:56:49,5.6,13.88,-91.54,12.0,"110 km al SURESTE de CD HIDALGO, CHIS",1997-12-04,14:56:49,revisado
1997-12-04,14:08:47,5.0,13.73,-90.92,26.0,"169 km al SURESTE de CD HIDALGO, CHIS",1997-12-04,20:08:47,revisado
1997-12-04,16:14:23,5.4,13.79,-90.77,45.0,"178 km al SURESTE de CD HIDALGO, CHIS",1997-12-04,22:14:23,revisado
1997-12-16,05:44:02,5.3,15.95,-99.05,4.0,"100 km al SURESTE de SAN MARCOS, GRO",1997-12-16,11:44:02,revisado
1997-12-16,05:48:29,6.0,15.7,-99.04,16.0,"127 km al SURESTE de SAN MARCOS, GRO",1997-12-16,11:48:29,revisado
1997-12-18,09:02:13,6.1,14.67,-89.74,152.0,"260 km al ESTE de CD HIDALGO, CHIS",1997-12-18,15:02:13,revisado
1997-12-21,23:22:07,5.5,17.14,-101.24,5.0,"44 km al SUR de PETATLAN, GRO",1997-12-22,05:22:07,revisado
1997-12-22,04:03:53,6.1,13.99,-90.85,81.0,"160 km al SURESTE de CD HIDALGO, CHIS",1997-12-22,10:03:53,revisado
1997-12-22,07:17:53,5.0,14.13,-90.73,13.0,"165 km al SURESTE de CD HIDALGO, CHIS",1997-12-22,13:17:53,revisado
1997-12-25,16:16:15,5.8,13.32,-92.37,70.0,"152 km al SUR de CD HIDALGO, CHIS",1997-12-25,22:16:15,revisado
1998-01-10,02:20:06,6.6,14.37,-91.93,55.0,"42 km al SURESTE de CD HIDALGO, CHIS",1998-01-10,08:20:06,revisado
1998-02-02,21:02:01,6.4,15.69,-96.37,33.0,"12 km al SURESTE de S PEDRO POCHUTLA, OAX",1998-02-03,03:02:01,revisado
1998-03-02,20:24:42,6.7,13.73,-91.93,16.0,"108 km al SUR de CD HIDALGO, CHIS",1998-03-03,02:24:42,revisado
1998-03-02,22:17:25,5.2,14.55,-92.07,41.0,"17 km al SURESTE de CD HIDALGO, CHIS",1998-03-03,04:17:25,revisado
1998-03-03,01:38:23,5.2,15.71,-96.47,12.0,"4 km al SUR de S PEDRO POCHUTLA, OAX",1998-03-03,07:38:23,revisado
1998-03-04,22:12:55,5.3,16.05,-98.43,5.0,"52 km al SUROESTE de PINOTEPA NACIONAL, OAX",1998-03-05,04:12:55,revisado
1998-03-12,23:24:35,5.5,13.55,-93.37,36.0,"181 km al SUROESTE de CD HIDALGO, CHIS",1998-03-13,05:24:35,revisado
1998-04-07,08:12:44,5.3,14.22,-91.84,69.0,"61 km al SURESTE de CD HIDALGO, CHIS",1998-04-07,13:12:44,revisado
1998-04-07,23:02:36,5.0,15.91,-95.78,13.0,"41 km al NORESTE de CRUCECITA, OAX",1998-04-08,04:02:36,revisado
1998-04-20,17:59:17,5.9,18.37,-101.21,66.0,"44 km al SUROESTE de HUETAMO, MICH",1998-04-20,22:59:17,revisado
1998-04-25,06:19:38,5.0,17.72,-94.14,47.0,"22 km al SUR de LAS CHOAPAS, VER",1998-04-25,11:19:38,revisado
1998-05-09,06:42:25,5.5,14.35,-91.38,40.0,"91 km al SURESTE de CD HIDALGO, CHIS",1998-05-09,11:42:25,revisado
1998-05-09,12:03:13,5.2,17.34,-101.41,18.0,"26 km al SUROESTE de PETATLAN, GRO",1998-05-09,17:03:13,revisado
1998-05-10,01:06:00,6.4,13.78,-90.83,15.0,"174 km al SURESTE de CD HIDALGO, CHIS",1998-05-10,06:06:00,revisado
1998-05-11,19:56:15,5.1,13.81,-91.03,5.0,"154 km al SURESTE de CD HIDALGO, CHIS",1998-05-12,00:56:15,revisado
1998-05-16,12:41:52,5.3,17.25,-101.35,14.0,"33 km al SUR de PETATLAN, GRO",1998-05-16,17:41:52,revisado
1998-06-07,18:20:16,6.2,15.82,-94.07,16.0,"45 km al SUROESTE de TONALA, CHIS",1998-06-07,23:20:16,revisado
1998-06-08,21:09:48,5.4,15.83,-94.11,17.0,"47 km al SUROESTE de TONALA, CHIS",1998-06-09,02:09:48,revisado
1998-07-05,14:55:07,5.2,16.83,-100.12,5.0,"20 km al SUR de COYUCA DE BENITEZ, GRO",1998-07-05,19:55:07,revisado
1998-07-07,15:01:35,5.6,23.9,-108.47,16.0,"121 km al SUROESTE de ELDORADO, SIN",1998-07-07,20:01:35,revisado
1998-07-11,00:21:12,5.4,17.25,-101.54,5.0,"43 km al SUROESTE de PETATLAN, GRO",1998-07-11,05:21:12,revisado
1998-07-12,03:11:27,5.4,16.83,-100.44,4.0,"42 km al SUR de ATOYAC DE ALVAREZ, GRO",1998-07-12,08:11:27,revisado
1998-08-27,11:51:49,5.2,19.23,-108.38,5.0,"363 km al SUROESTE de PUERTO VALLARTA, JAL",1998-08-27,16:51:49,revisado
1998-10-02,05:46:16,5.0,13.74,-92.22,45.0,"104 km al SUR de CD HIDALGO, CHIS",1998-10-02,10:46:16,revisado
1998-11-05,08:47:04,5.5,23.36,-109.0,36.0,"80 km al NORESTE de SAN JOSE DEL CABO, BCS",1998-11-05,14:47:04,revisado
1998-12-30,09:32:14,5.1,13.76,-92.24,29.0,"102 km al SUR de CD HIDALGO, CHIS",1998-12-30,15:32:14,revisado
1999-02-14,11:17:26,5.1,21.68,-106.83,14.0,"161 km al OESTE de TUXPAN, NAY",1999-02-14,17:17:26,revisado
1999-03-12,01:07:39,5.1,22.04,-107.63,16.0,"182 km al SUROESTE de MAZATLAN, SIN",1999-03-12,07:07:39,revisado
1999-03-14,14:21:20,5.0,13.89,-89.39,20.0,"310 km al SURESTE de CD HIDALGO, CHIS",1999-03-14,20:21:20,revisado
1999-04-04,05:36:55,5.1,15.54,-97.67,12.0,"58 km al SUROESTE de RIO GRANDE, OAX",1999-04-04,10:36:55,revisado
1999-05-05,17:41:31,5.8,14.56,-94.78,16.0,"185 km al SUR de SALINA CRUZ, OAX",1999-05-05,22:41:31,revisado
1999-05-08,17:12:41,6.4,13.59,-92.14,50.0,"120 km al SUR de CD HIDALGO, CHIS",1999-05-08,22:12:41,revisado
1999-06-01,10:18:01,5.0,32.37,-115.22,5.0,"14 km al NOROESTE de GPE VICTORIA(KM.43), BC",1999-06-01,15:18:01,revisado
1999-06-15,15:42:04,7.0,18.133,-97.539,63.0,"29 km al SUROESTE de S GABRIEL CHILAC, PUE",1999-06-15,20:42:04,revisado
1999-06-21,12:43:05,6.2,17.99,-101.72,54.0,"42 km al NOROESTE de ZIHUATANEJO, GRO",1999-06-21,17:43:05,revisado
1999-07-16,08:45:25,5.1,23.77,-108.71,10.0,"129 km al NORESTE de SAN JOSE DEL CABO, BCS",1999-07-16,13:45:25,revisado
1999-07-29,16:50:45,5.0,16.83,-94.49,108.0,"53 km al NORESTE de UNION HIDALGO, OAX",1999-07-29,21:50:45,revisado
1999-08-14,23:11:43,5.1,18.91,-103.19,75.0,"15 km al NORTE de COALCOMAN, MICH",1999-08-15,04:11:43,revisado
1999-09-30,11:31:13,7.4,16.056,-97.004,39.0,"22 km al NORESTE de PUERTO ESCONDIDO, OAX",1999-09-30,16:31:13,revisado
1999-10-29,04:32:54,5.0,14.74,-91.34,5.0,"88 km al ESTE de CD HIDALGO, CHIS",1999-10-29,09:32:54,revisado
1999-11-21,00:45:45,5.6,20.36,-109.71,10.0,"281 km al SUR de CABO SAN LUCAS, BCS",1999-11-21,06:45:45,revisado
1999-12-12,11:57:31,6.0,14.54,-91.61,136.0,"60 km al ESTE de CD HIDALGO, CHIS",1999-12-12,17:57:31,revisado
1999-12-28,23:19:46,6.1,18.02,-101.68,82.0,"44 km al NOROESTE de ZIHUATANEJO, GRO",1999-12-29,05:19:46,revisado
2000-01-14,04:59:44,5.0,15.89,-92.57,253.0,"50 km al SUR de VENUSTIANO CARRANZA, CHIS",2000-01-14,10:59:44,revisado
2000-02-19,03:48:29,5.0,13.36,-91.62,28.0,"157 km al SURESTE de CD HIDALGO, CHIS",2000-02-19,09:48:29,revisado
2000-02-21,10:29:40,5.6,18.76,-107.05,13.0,"267 km al OESTE de CIHUATLAN, JAL",2000-02-21,16:29:40,revisado
2000-02-21,10:31:23,5.0,18.65,-107.22,33.0,"287 km al OESTE de CIHUATLAN, JAL",2000-02-21,16:31:23,revisado
2000-03-06,22:32:19,5.3,19.28,-104.07,5.0,"29 km al NOROESTE de COQUIMATLAN, COL",2000-03-07,04:32:19,revisado
2000-03-12,16:21:32,5.9,14.59,-92.97,35.0,"81 km al SUROESTE de HUIXTLA, CHIS",2000-03-12,22:21:32,revisado
2000-03-23,22:23:45,5.4,27.55,-111.3,10.0,"57 km al SUROESTE de H GUAYMAS, SON",2000-03-24,04:23:45,revisado
2000-04-11,13:35:40,5.1,18.06,-102.64,10.0,"33 km al OESTE de LA MIRA, MICH",2000-04-11,18:35:40,revisado
2000-06-03,02:57:41,5.0,15.76,-94.66,88.0,"74 km al SURESTE de SALINA CRUZ, OAX",2000-06-03,07:57:41,revisado
2000-06-08,03:08:05,5.4,13.56,-92.16,18.0,"124 km al SUR de CD HIDALGO, CHIS",2000-06-08,08:08:05,revisado
2000-06-09,06:26:26,5.0,13.63,-91.19,41.0,"156 km al SURESTE de CD HIDALGO, CHIS",2000-06-09,11:26:26,revisado
2000-07-21,01:13:39,6.0,18.09,-98.97,48.0,"45 km al SUROESTE de CHIAUTLA DE TAPIA, PUE",2000-07-21,06:13:39,revisado
2000-07-26,23:28:57,5.0,14.03,-92.05,12.0,"73 km al SUR de CD HIDALGO, CHIS",2000-07-27,04:28:57,revisado
2000-08-01,19:23:09,5.0,13.72,-91.19,14.0,"148 km al SURESTE de CD HIDALGO, CHIS",2000-08-02,00:23:09,revisado
2000-08-09,06:41:47,7.0,17.99,-102.66,16.0,"35 km al OESTE de LA MIRA, MICH",2000-08-09,11:41:47,revisado
2000-08-23,10:46:23,5.4,20.27,-108.45,34.0,"327 km al SURESTE de CABO SAN LUCAS, BCS",2000-08-23,15:46:23,revisado
2000-10-17,15:00:41,5.8,15.38,-92.51,168.0,"27 km al NORTE de HUIXTLA, CHIS",2000-10-17,20:00:41,revisado
2000-12-01,08:07:45,5.4,17.94,-102.58,14.0,"28 km al SUROESTE de LA MIRA, MICH",2000-12-01,14:07:45,revisado
2000-12-03,22:42:11,6.0,14.27,-94.09,7.0,"183 km al SUROESTE de MAPASTEPEC, CHIS",2000-12-04,04:42:11,revisado
2000-12-08,10:56:13,5.5,22.83,-108.35,15.0,"142 km al ESTE de SAN JOSE DEL CABO, BCS",2000-12-08,16:56:13,revisado
2000-12-09,11:00:59,5.3,17.99,-105.31,13.0,"157 km al SUROESTE de MANZANILLO, COL",2000-12-09,17:00:59,revisado
2001-01-08,19:46:14,6.1,15.34,-93.24,66.0,"38 km al SUR de PIJIJIAPAN, CHIS",2001-01-09,01:46:14,revisado
2001-01-16,07:43:29,5.0,13.85,-93.42,19.0,"165 km al SUROESTE de CD HIDALGO, CHIS",2001-01-16,13:43:29,revisado
2001-01-17,19:40:46,5.1,26.5,-110.96,5.0,"66 km al NORESTE de LORETO, BCS",2001-01-18,01:40:46,revisado
2001-01-18,19:12:53,6.3,15.1,-93.03,108.0,"41 km al SUROESTE de MAPASTEPEC, CHIS",2001-01-19,01:12:53,revisado
2001-01-26,08:19:39,5.0,16.2,-97.98,25.0,"17 km al SURESTE de PINOTEPA NACIONAL, OAX",2001-01-26,14:19:39,revisado
2001-02-15,16:12:20,5.1,22.97,-109.41,10.0,"32 km al SURESTE de SAN JOSE DEL CABO, BCS",2001-02-15,22:12:20,revisado
2001-02-23,12:41:09,5.0,14.1,-89.32,20.0,"312 km al ESTE de CD HIDALGO, CHIS",2001-02-23,18:41:09,revisado
2001-03-05,04:17:36,5.2,17.13,-100.06,32.0,"14 km al NORTE de COYUCA DE BENITEZ, GRO",2001-03-05,10:17:36,revisado
2001-03-06,15:57:56,5.3,17.14,-100.1,32.0,"15 km al NORTE de COYUCA DE BENITEZ, GRO",2001-03-06,21:57:56,revisado
2001-04-16,15:54:10,5.0,13.62,-92.01,16.0,"118 km al SUR de CD HIDALGO, CHIS",2001-04-16,21:54:10,revisado
2001-04-29,15:26:56,6.2,18.51,-104.71,10.0,"73 km al SUROESTE de MANZANILLO, COL",2001-04-29,21:26:56,revisado
2001-05-04,10:07:58,5.4,24.14,-108.99,14.0,"134 km al ESTE de LA PAZ, BCS",2001-05-04,16:07:58,revisado
2001-05-05,05:26:55,5.3,13.62,-92.01,16.0,"118 km al SUR de CD HIDALGO, CHIS",2001-05-05,11:26:55,revisado
2001-05-05,12:06:49,5.0,13.98,-93.75,152.0,"186 km al SUROESTE de MAPASTEPEC, CHIS",2001-05-05,18:06:49,revisado
2001-05-08,00:15:39,5.4,18.81,-104.19,16.0,"27 km al SUROESTE de CD DE ARMERIA, COL",2001-05-08,05:15:39,revisado
2001-05-12,09:21:27,5.0,13.86,-92.06,16.0,"91 km al SUR de CD HIDALGO, CHIS",2001-05-12,14:21:27,revisado
2001-05-19,23:21:37,6.5,18.64,-105.12,12.0,"88 km al SUROESTE de CIHUATLAN, JAL",2001-05-20,04:21:37,revisado
2001-05-29,13:47:56,5.5,19.34,-108.96,38.0,"405 km al SUR de CABO SAN LUCAS, BCS",2001-05-29,18:47:56,revisado
2001-06-02,00:34:33,5.0,14.07,-91.39,18.0,"106 km al SURESTE de CD HIDALGO, CHIS",2001-06-02,05:34:33,revisado
2001-06-15,22:46:22,5.3,17.97,-102.68,15.0,"38 km al OESTE de LA MIRA, MICH",2001-06-16,03:46:22,revisado
2001-06-25,12:48:37,5.2,15.07,-90.62,88.0,"166 km al ESTE de CACAHOATAN, CHIS",2001-06-25,17:48:37,revisado
2001-06-29,06:29:25,5.0,17.92,-106.08,42.0,"216 km al SUROESTE de CIHUATLAN, JAL",2001-06-29,11:29:25,revisado
2001-07-05,12:14:45,5.0,13.85,-92.46,52.0,"98 km al SUROESTE de CD HIDALGO, CHIS",2001-07-05,17:14:45,revisado
2001-08-10,00:43:38,5.4,13.58,-92.12,16.0,"122 km al SUR de CD HIDALGO, CHIS",2001-08-10,05:43:38,revisado
2001-08-11,00:50:41,5.2,13.57,-92.34,27.0,"124 km al SUR de CD HIDALGO, CHIS",2001-08-11,05:50:41,revisado
2001-08-28,13:17:37,5.5,15.96,-94.14,43.0,"40 km al SUROESTE de ARRIAGA , CHIS",2001-08-28,18:17:37,revisado
2001-09-03,22:26:27,5.2,16.29,-98.42,3.0,"40 km al OESTE de PINOTEPA NACIONAL, OAX",2001-09-04,03:26:27,revisado
2001-09-11,04:13:36,5.4,15.16,-92.37,91.0,"11 km al ESTE de HUIXTLA, CHIS",2001-09-11,09:13:36,revisado
2001-09-13,15:08:05,5.0,17.57,-102.54,19.0,"55 km al SUROESTE de CD LAZARO CARDENAS, MICH",2001-09-13,20:08:05,revisado
2001-10-07,21:39:19,6.1,16.94,-100.14,4.0,"9 km al SUROESTE de COYUCA DE BENITEZ, GRO",2001-10-08,03:39:19,revisado
2001-10-28,23:23:12,5.4,17.0,-100.19,4.0,"11 km al OESTE de COYUCA DE BENITEZ, GRO",2001-10-29,05:23:12,revisado
2001-10-29,21:24:27,5.3,24.89,-108.9,10.0,"87 km al SUROESTE de GUASAVE, SIN",2001-10-30,03:24:27,revisado
2001-11-10,11:09:13,5.9,15.96,-98.17,9.0,"44 km al SUROESTE de PINOTEPA NACIONAL, OAX",2001-11-10,17:09:13,revisado
2001-11-13,03:47:34,5.8,22.31,-107.12,16.0,"125 km al SUROESTE de MAZATLAN, SIN",2001-11-13,09:47:34,revisado
2001-11-23,00:41:37,5.1,16.96,-100.19,5.0,"12 km al SUROESTE de COYUCA DE BENITEZ, GRO",2001-11-23,06:41:37,revisado
2001-11-28,08:32:36,6.4,15.41,-93.64,36.0,"55 km al SUROESTE de PIJIJIAPAN, CHIS",2001-11-28,14:32:36,revisado
2001-12-08,17:36:10,5.7,32.04,-114.91,10.0,"33 km al SURESTE de GPE VICTORIA(KM.43), BC",2001-12-08,23:36:10,revisado
2001-12-17,15:56:37,5.0,16.59,-94.81,100.0,"13 km al NORTE de UNION HIDALGO, OAX",2001-12-17,21:56:37,revisado
2002-01-02,20:29:18,5.3,18.94,-109.42,20.0,"440 km al SUR de CABO SAN LUCAS, BCS",2002-01-03,02:29:18,revisado
2002-01-16,17:09:55,6.7,15.43,-93.55,76.0,"46 km al SUROESTE de PIJIJIAPAN, CHIS",2002-01-16,23:09:55,revisado
2002-01-30,02:42:04,5.6,18.1,-95.97,109.0,"9 km al OESTE de LOMA BONITA, OAX",2002-01-30,08:42:04,revisado
2002-02-08,00:34:43,5.0,15.96,-92.69,214.0,"44 km al SUROESTE de VENUSTIANO CARRANZA, CHIS",2002-02-08,06:34:43,revisado
2002-02-14,17:23:14,5.8,14.78,-92.8,74.0,"54 km al SUROESTE de HUIXTLA, CHIS",2002-02-14,23:23:14,revisado
2002-02-22,13:32:44,5.5,32.2,-115.14,5.0,"10 km al SUROESTE de GPE VICTORIA(KM.43), BC",2002-02-22,19:32:44,revisado
2002-02-26,05:54:29,5.0,16.38,-94.22,112.0,"38 km al NOROESTE de ARRIAGA , CHIS",2002-02-26,11:54:29,revisado
2002-03-06,23:07:17,5.1,14.47,-91.65,118.0,"59 km al SURESTE de CD HIDALGO, CHIS",2002-03-07,05:07:17,revisado
2002-03-31,17:09:52,5.4,13.89,-93.01,20.0,"127 km al SUROESTE de CD HIDALGO, CHIS",2002-03-31,23:09:52,revisado
2002-04-08,18:55:27,5.1,15.44,-94.76,16.0,"94 km al SURESTE de SALINA CRUZ, OAX",2002-04-08,23:55:27,revisado
2002-04-18,00:02:45,6.5,16.77,-101.12,22.0,"72 km al SUROESTE de TECPAN, GRO",2002-04-18,05:02:45,revisado
2002-04-18,06:00:41,5.3,17.19,-101.34,16.0,"39 km al SUR de PETATLAN, GRO",2002-04-18,11:00:41,revisado
2002-04-18,12:57:19,6.0,16.66,-101.89,12.0,"115 km al SUROESTE de ZIHUATANEJO, GRO",2002-04-18,17:57:19,revisado
2002-04-18,13:00:38,5.5,16.84,-101.62,16.0,"85 km al SUROESTE de PETATLAN, GRO",2002-04-18,18:00:38,revisado
2002-04-21,15:23:31,5.0,19.23,-105.72,25.0,"122 km al OESTE de CIHUATLAN, JAL",2002-04-21,20:23:31,revisado
2002-04-27,20:54:23,5.1,13.06,-90.02,37.0,"292 km al SURESTE de CD HIDALGO, CHIS",2002-04-28,01:54:23,revisado
2002-05-26,14:18:56,5.0,14.57,-91.02,165.0,"122 km al ESTE de CD HIDALGO, CHIS",2002-05-26,19:18:56,revisado
2002-05-28,16:33:57,5.1,16.29,-99.56,17.0,"59 km al SUROESTE de SAN MARCOS, GRO",2002-05-28,21:33:57,revisado
2002-06-07,11:02:59,5.0,15.98,-96.88,14.0,"24 km al NORESTE de PUERTO ESCONDIDO, OAX",2002-06-07,16:02:59,revisado
2002-06-07,12:00:52,5.6,15.91,-96.97,23.0,"12 km al NORESTE de PUERTO ESCONDIDO, OAX",2002-06-07,17:00:52,revisado
2002-06-19,16:50:08,5.5,16.24,-98.09,8.0,"12 km al SUROESTE de PINOTEPA NACIONAL, OAX",2002-06-19,21:50:08,revisado
2002-06-25,03:15:45,5.1,13.75,-91.45,32.0,"128 km al SURESTE de CD HIDALGO, CHIS",2002-06-25,08:15:45,revisado
2002-06-26,02:14:11,5.2,14.51,-94.8,16.0,"190 km al SUR de SALINA CRUZ, OAX",2002-06-26,07:14:11,revisado
2002-08-04,20:25:18,5.3,15.6,-96.05,9.0,"21 km al SURESTE de CRUCECITA, OAX",2002-08-05,01:25:18,revisado
2002-08-10,21:00:36,5.0,15.74,-98.75,16.0,"100 km al SUROESTE de PINOTEPA NACIONAL, OAX",2002-08-11,02:00:36,revisado
2002-08-27,12:08:48,5.0,16.04,-97.59,15.0,"17 km al OESTE de RIO GRANDE, OAX",2002-08-27,17:08:48,revisado
2002-08-30,16:11:43,5.3,16.69,-100.93,19.0,"67 km al SUROESTE de TECPAN, GRO",2002-08-30,21:11:43,revisado
2002-09-20,21:12:54,5.0,18.43,-101.27,56.0,"45 km al SUROESTE de HUETAMO, MICH",2002-09-21,02:12:54,revisado
2002-09-25,13:14:48,5.3,16.86,-100.12,5.0,"17 km al SUR de COYUCA DE BENITEZ, GRO",2002-09-25,18:14:48,revisado
2002-09-27,02:04:58,5.4,17.16,-100.59,37.0,"8 km al SURESTE de TECPAN, GRO",2002-09-27,07:04:58,revisado
2002-10-03,11:08:28,6.2,23.22,-108.73,35.0,"102 km al ESTE de SAN JOSE DEL CABO, BCS",2002-10-03,16:08:28,revisado
2002-10-11,09:41:23,5.8,15.37,-96.04,8.0,"45 km al SUR de CRUCECITA, OAX",2002-10-11,14:41:23,revisado
2002-10-23,19:32:25,5.1,15.43,-95.98,7.0,"41 km al SURESTE de CRUCECITA, OAX",2002-10-24,00:32:25,revisado
2002-11-04,04:00:45,5.2,17.25,-101.6,4.0,"44 km al SUR de ZIHUATANEJO, GRO",2002-11-04,10:00:45,revisado
2002-11-05,08:05:10,5.1,19.2,-105.04,10.0,"50 km al OESTE de CIHUATLAN, JAL",2002-11-05,14:05:10,revisado
2002-11-06,10:02:30,5.1,15.68,-99.29,16.0,"124 km al SUR de SAN MARCOS, GRO",2002-11-06,16:02:30,revisado
2002-11-08,17:20:42,5.3,16.21,-98.14,4.0,"17 km al SUROESTE de PINOTEPA NACIONAL, OAX",2002-11-08,23:20:42,revisado
2002-11-08,18:14:27,5.8,13.88,-91.89,30.0,"93 km al SURESTE de CD HIDALGO, CHIS",2002-11-09,00:14:27,revisado
2002-11-14,09:53:33,5.1,16.26,-91.02,5.0,"103 km al ESTE de LAS MARGARITAS, CHIS",2002-11-14,15:53:33,revisado
2002-11-22,15:05:06,5.2,18.94,-106.05,15.0,"160 km al OESTE de CIHUATLAN, JAL",2002-11-22,21:05:06,revisado
2002-11-22,20:33:00,5.4,18.64,-106.52,10.0,"216 km al SUROESTE de CIHUATLAN, JAL",2002-11-23,02:33:00,revisado
2002-11-22,20:53:09,5.3,18.71,-106.54,10.0,"216 km al SUROESTE de CIHUATLAN, JAL",2002-11-23,02:53:09,revisado
2002-12-02,00:19:54,5.0,13.11,-89.4,48.0,"344 km al SURESTE de CD HIDALGO, CHIS",2002-12-02,06:19:54,revisado
2002-12-09,21:09:35,5.5,17.41,-101.26,29.0,"14 km al SUR de PETATLAN, GRO",2002-12-10,03:09:35,revisado
2003-01-09,20:08:02,5.3,16.97,-100.3,30.0,"23 km al OESTE de COYUCA DE BENITEZ, GRO",2003-01-10,02:08:02,revisado
2003-01-20,20:46:54,6.8,13.36,-91.64,17.0,"156 km al SURESTE de CD HIDALGO, CHIS",2003-01-21,02:46:54,revisado
2003-01-21,01:06:59,5.1,13.6,-91.41,15.0,"144 km al SURESTE de CD HIDALGO, CHIS",2003-01-21,07:06:59,revisado
2003-01-21,20:06:34,7.6,18.6,-104.22,9.0,"46 km al SUROESTE de CD DE ARMERIA, COL",2003-01-22,02:06:34,revisado
2003-01-21,20:29:02,5.2,18.61,-104.42,5.0,"50 km al SUR de MANZANILLO, COL",2003-01-22,02:29:02,revisado
2003-01-22,13:41:42,5.8,18.74,-104.55,16.0,"42 km al SUROESTE de MANZANILLO, COL",2003-01-22,19:41:42,revisado
2003-01-22,14:15:38,5.2,18.85,-104.48,5.0,"28 km al SUROESTE de MANZANILLO, COL",2003-01-22,20:15:38,revisado
2003-02-01,10:30:59,5.8,16.51,-93.23,216.0,"20 km al SUROESTE de SUCHIAPA, CHIS",2003-02-01,16:30:59,revisado
2003-02-05,13:01:11,5.5,13.42,-91.27,39.0,"169 km al SURESTE de CD HIDALGO, CHIS",2003-02-05,19:01:11,revisado
2003-02-07,04:34:04,5.0,31.63,-115.51,8.0,"82 km al SUROESTE de GPE VICTORIA(KM.43), BC",2003-02-07,10:34:04,revisado
2003-02-16,22:41:57,5.5,18.81,-105.14,16.0,"77 km al SUROESTE de CIHUATLAN, JAL",2003-02-17,04:41:57,revisado
2003-03-12,17:41:42,6.5,26.51,-110.04,12.0,"53 km al SUROESTE de HUATABAMPO, SON",2003-03-12,23:41:42,revisado
2003-03-27,01:44:23,5.1,18.01,-101.78,25.0,"46 km al ESTE de LAS GUACAMAYAS, MICH",2003-03-27,07:44:23,revisado
2003-05-16,04:09:24,5.0,18.29,-101.26,69.0,"53 km al SUROESTE de HUETAMO, MICH",2003-05-16,09:09:24,revisado
2003-05-19,11:27:11,6.2,17.72,-105.7,10.0,"206 km al SUROESTE de CIHUATLAN, JAL",2003-05-19,16:27:11,revisado
2003-07-02,00:11:38,5.4,23.29,-108.16,16.0,"140 km al SUROESTE de ELDORADO, SIN",2003-07-02,05:11:38,revisado
2003-07-17,14:57:13,5.3,18.57,-107.03,4.0,"270 km al SUROESTE de CIHUATLAN, JAL",2003-07-17,19:57:13,revisado
2003-07-21,18:53:44,5.0,18.44,-101.05,77.0,"26 km al SUROESTE de HUETAMO, MICH",2003-07-21,23:53:44,revisado
2003-08-10,20:17:55,5.3,18.5,-106.16,10.0,"187 km al SUROESTE de CIHUATLAN, JAL",2003-08-11,01:17:55,revisado
2003-08-25,01:28:32,5.5,14.08,-91.3,193.0,"113 km al SURESTE de CD HIDALGO, CHIS",2003-08-25,06:28:32,revisado
2003-08-25,18:25:03,5.5,18.73,-106.69,16.0,"231 km al OESTE de CIHUATLAN, JAL",2003-08-25,23:25:03,revisado
2003-11-11,22:54:59,5.9,29.41,-113.61,16.0,"167 km al NORESTE de GUERRERO NEGRO, BCS",2003-11-12,04:54:59,revisado
2004-01-01,17:31:49,6.3,17.34,-101.42,6.0,"27 km al SUROESTE de PETATLAN, GRO",2004-01-01,23:31:49,revisado
2004-01-01,17:58:02,5.8,17.3,-101.36,14.0,"28 km al SUROESTE de PETATLAN, GRO",2004-01-01,23:58:02,revisado
2004-01-13,13:50:19,5.1,16.0,-97.17,20.0,"19 km al NOROESTE de PUERTO ESCONDIDO, OAX",2004-01-13,19:50:19,revisado
2004-01-13,15:28:58,5.7,15.99,-97.15,16.0,"17 km al NOROESTE de PUERTO ESCONDIDO, OAX",2004-01-13,21:28:58,revisado
2004-01-17,15:13:08,5.1,17.68,-95.65,116.0,"41 km al SUROESTE de ISLA, VER",2004-01-17,21:13:08,revisado
2004-02-06,13:11:34,5.2,18.16,-102.83,12.0,"55 km al OESTE de LA MIRA, MICH",2004-02-06,19:11:34,revisado
2004-02-08,18:01:46,5.2,23.75,-108.78,10.0,"122 km al NORESTE de SAN JOSE DEL CABO, BCS",2004-02-09,00:01:46,revisado
2004-02-08,18:04:08,5.4,23.68,-108.77,10.0,"118 km al NORESTE de SAN JOSE DEL CABO, BCS",2004-02-09,00:04:08,revisado
2004-02-08,19:24:36,5.2,24.69,-113.07,10.0,"146 km al SUROESTE de CD CONSTITUCION, BCS",2004-02-09,01:24:36,revisado
2004-02-09,03:03:49,5.4,25.33,-112.47,20.0,"87 km al NOROESTE de CD CONSTITUCION, BCS",2004-02-09,09:03:49,revisado
